Order_ID,Order_Date,Store_ID,Store_Name,Region,State,City,Product_ID,Product_Name,Product_Category,Beverage_Size,Temperature,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Sales_Channel,Payment_Method,Customer_Type,Promo_Flag,Loyalty_Member,Order_Status,Weather,Daypart
ORD-100354,9/17/2024,DK001,Dunkins Store DK001,West,Colorado,Denver,B002,Iced Coffee,Coffee,Medium,Iced,2,3.7,0,7.4,1.77,5.63,Drive-Thru,Debit Card,New,No,No,Completed,Cold,Afternoon
ORD-100355,6/10/2023,DK005,Dunkins Store DK005,Northeast,New York,New York,F003,Muffin,Bakery,NA,NA,2,3.14,0,6.28,1.62,4.66,Delivery,Debit Card,New,No,Yes,Completed,Sunny,Afternoon
ORD-100356,6/21/2024,DK012,Dunkins Store DK012,Midwest,Indiana,Indianapolis,B008,Black Tea,Tea,Large,Hot,3,3.57,0.1,9.64,1.61,8.03,Mobile App,Gift Card,Returning,Yes,Yes,Completed,Cloudy,Morning
ORD-100357,2/7/2023,DK003,Dunkins Store DK003,West,Washington,Seattle,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,1,6.27,0,6.27,1.63,4.64,Mobile App,Gift Card,Returning,No,No,Completed,Cold,Morning
ORD-100358,8/28/2024,DK005,Dunkins Store DK005,South,Texas,Dallas,B002,Iced Coffee,Coffee,Medium,Iced,2,3.97,0.15,6.75,1.73,5.02,Mobile App,Cash,Returning,Yes,Yes,Completed,Cloudy,Afternoon
ORD-100359,2/19/2023,DK028,Dunkins Store DK028,Midwest,Michigan,Detroit,B004,Latte,Espresso,Large,Iced,4,5.57,0.2,17.82,5.05,12.77,Mobile App,Cash,Returning,Yes,No,Completed,Cloudy,Morning
ORD-100360,5/13/2024,DK024,Dunkins Store DK024,Midwest,Indiana,Indianapolis,F003,Muffin,Bakery,NA,NA,1,2.97,0,2.97,0.75,2.22,Mobile App,Cash,New,No,No,Completed,Rainy,Morning
ORD-100361,3/8/2023,DK012,Dunkins Store DK012,Northeast,New York,New York,B004,Latte,Espresso,Medium,Iced,1,4.56,0,4.56,1.29,3.27,Delivery,Mobile Wallet,Returning,No,Yes,Completed,Cloudy,Morning
ORD-100362,5/18/2023,DK002,Dunkins Store DK002,West,Washington,Seattle,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,2,5.99,0.2,0,0,0,Mobile App,Debit Card,Returning,Yes,No,Cancelled,Cold,Night
ORD-100363,7/5/2023,DK007,Dunkins Store DK007,West,Washington,Seattle,B006,Americano,Espresso,Large,Hot,1,4.5,0,4.5,0.73,3.77,Drive-Thru,Cash,New,No,Yes,Completed,Sunny,Morning
ORD-100364,5/22/2024,DK027,Dunkins Store DK027,Midwest,Illinois,Chicago,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,4,6.02,0.15,20.47,6.23,14.24,Delivery,Mobile Wallet,New,Yes,Yes,Completed,Sunny,Morning
ORD-100365,7/11/2024,DK009,Dunkins Store DK009,West,Colorado,Denver,F001,Glazed Donut,Bakery,NA,NA,1,1.67,0,1.67,0.43,1.24,Delivery,Mobile Wallet,New,No,No,Completed,Cold,Afternoon
ORD-100366,8/3/2023,DK030,Dunkins Store DK030,South,Georgia,Atlanta,F001,Glazed Donut,Bakery,NA,NA,5,1.82,0.05,8.64,2.27,6.37,Mobile App,Credit Card,Returning,Yes,No,Completed,Cloudy,Evening
ORD-100367,7/4/2023,DK004,Dunkins Store DK004,Midwest,Michigan,Detroit,B004,Latte,Espresso,Medium,Hot,1,4.8,0.2,3.84,1.21,2.63,Drive-Thru,Debit Card,Returning,Yes,No,Completed,Rainy,Evening
ORD-100368,6/4/2023,DK018,Dunkins Store DK018,West,Colorado,Denver,B007,Matcha Latte,Tea,Large,Hot,1,5.73,0,5.73,1.33,4.4,Drive-Thru,Debit Card,Returning,No,Yes,Completed,Snowy,Afternoon
ORD-100369,8/17/2023,DK024,Dunkins Store DK024,Northeast,New Jersey,Jersey City,B002,Iced Coffee,Coffee,Medium,Iced,1,3.74,0.2,2.99,0.82,2.17,In-Store,Credit Card,New,Yes,Yes,Completed,Cold,Morning
ORD-100370,1/8/2023,DK029,Dunkins Store DK029,Midwest,Illinois,Chicago,B008,Black Tea,Tea,Medium,Iced,1,2.95,0,2.95,0.55,2.4,In-Store,Gift Card,New,Yes,Yes,Completed,Rainy,Morning
ORD-100371,1/27/2024,DK025,Dunkins Store DK025,West,Arizona,Phoenix,F003,Muffin,Bakery,NA,NA,1,2.85,0,2.85,0.84,2.01,In-Store,Cash,New,No,No,Completed,Rainy,Morning
ORD-100372,11/19/2023,DK019,Dunkins Store DK019,Northeast,Massachusetts,Boston,F002,Bagel with Cream Cheese,Bakery,NA,NA,2,3.42,0,6.84,2,4.84,Delivery,Mobile Wallet,New,Yes,Yes,Completed,Cold,Afternoon
ORD-100373,2/14/2024,DK002,Dunkins Store DK002,South,Georgia,Atlanta,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,1,6.63,0.05,6.3,1.54,4.76,In-Store,Gift Card,New,Yes,Yes,Completed,Cloudy,Morning
ORD-100374,2/10/2023,DK016,Dunkins Store DK016,Northeast,New York,New York,F001,Glazed Donut,Bakery,NA,NA,1,1.63,0.1,1.47,0.42,-0.53,Drive-Thru,Gift Card,Returning,Yes,Yes,Refunded,Cold,Morning
ORD-100375,5/23/2023,DK025,Dunkins Store DK025,West,Washington,Seattle,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,2,5.8,0.15,9.86,3.26,6.6,Delivery,Debit Card,New,Yes,No,Completed,Sunny,Morning
ORD-100376,1/4/2024,DK008,Dunkins Store DK008,West,Washington,Seattle,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.66,0.2,2.93,1.03,1.9,Delivery,Cash,Returning,Yes,No,Completed,Sunny,Morning
ORD-100377,8/15/2024,DK022,Dunkins Store DK022,Midwest,Illinois,Chicago,B005,Cappuccino,Espresso,Medium,Hot,1,4.7,0.1,4.23,1.23,3,Mobile App,Debit Card,Returning,Yes,Yes,Completed,Cloudy,Morning
ORD-100378,10/26/2023,DK027,Dunkins Store DK027,South,North Carolina,Charlotte,B005,Cappuccino,Espresso,Large,Hot,5,5,0.1,22.5,5.63,16.87,Delivery,Cash,New,Yes,Yes,Completed,Rainy,Morning
ORD-100379,5/24/2023,DK011,Dunkins Store DK011,Midwest,Illinois,Chicago,F003,Muffin,Bakery,NA,NA,4,2.91,0.1,10.48,3.42,7.06,Mobile App,Mobile Wallet,New,Yes,Yes,Completed,Cold,Morning
ORD-100380,5/17/2023,DK002,Dunkins Store DK002,Midwest,Ohio,Columbus,B008,Black Tea,Tea,Large,Hot,2,3.32,0.05,6.31,1.14,5.17,In-Store,Cash,New,Yes,Yes,Completed,Snowy,Night
ORD-100381,10/8/2024,DK002,Dunkins Store DK002,Northeast,New Jersey,Jersey City,B007,Matcha Latte,Tea,Small,Iced,2,4.53,0.05,8.61,2.7,5.91,In-Store,Cash,New,Yes,No,Completed,Sunny,Morning
ORD-100382,12/2/2023,DK001,Dunkins Store DK001,South,North Carolina,Charlotte,F001,Glazed Donut,Bakery,NA,NA,3,1.76,0,5.28,1.36,3.92,Drive-Thru,Gift Card,New,No,Yes,Completed,Cloudy,Evening
ORD-100383,12/30/2024,DK019,Dunkins Store DK019,West,Colorado,Denver,B006,Americano,Espresso,Large,Hot,1,4.4,0.15,3.74,0.81,-1.47,In-Store,Mobile Wallet,New,Yes,Yes,Refunded,Rainy,Morning
ORD-100384,1/10/2024,DK023,Dunkins Store DK023,Northeast,Pennsylvania,Philadelphia,B003,Cold Brew,Coffee,Medium,Iced,1,4.41,0,4.41,1.03,3.38,Mobile App,Cash,New,No,No,Completed,Snowy,Morning
ORD-100385,1/25/2023,DK026,Dunkins Store DK026,West,Colorado,Denver,B007,Matcha Latte,Tea,Small,Hot,1,4.71,0,4.71,1.35,3.36,In-Store,Gift Card,Returning,Yes,No,Completed,Sunny,Afternoon
ORD-100386,3/15/2023,DK023,Dunkins Store DK023,Midwest,Michigan,Detroit,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,3,5.79,0.1,15.63,5.17,10.46,In-Store,Gift Card,Returning,Yes,Yes,Completed,Rainy,Afternoon
ORD-100387,5/25/2024,DK027,Dunkins Store DK027,South,Georgia,Atlanta,B001,Original Blend Coffee,Coffee,Medium,Hot,1,2.85,0.15,2.42,0.66,1.76,In-Store,Cash,Returning,Yes,No,Completed,Sunny,Afternoon
ORD-100388,4/6/2024,DK013,Dunkins Store DK013,West,Colorado,Denver,B002,Iced Coffee,Coffee,Medium,Iced,6,3.68,0,22.08,4.91,17.17,Mobile App,Mobile Wallet,New,No,No,Completed,Rainy,Morning
ORD-100389,8/6/2023,DK012,Dunkins Store DK012,Northeast,New Jersey,Jersey City,F001,Glazed Donut,Bakery,NA,NA,1,1.7,0,1.7,0.43,1.27,Delivery,Cash,Returning,No,Yes,Completed,Sunny,Morning
ORD-100390,8/7/2023,DK005,Dunkins Store DK005,West,California,Los Angeles,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,1,6.43,0,6.43,1.65,4.78,Mobile App,Gift Card,New,Yes,No,Completed,Rainy,Morning
ORD-100391,10/24/2023,DK010,Dunkins Store DK010,Northeast,Pennsylvania,Philadelphia,B012,Mango Refresher,Refreshers,Small,Iced,4,4.12,0.1,14.83,4.64,10.19,Mobile App,Mobile Wallet,New,Yes,Yes,Completed,Cold,Night
ORD-100392,9/17/2023,DK028,Dunkins Store DK028,West,Arizona,Phoenix,B007,Matcha Latte,Tea,Small,Iced,3,4.88,0.05,13.91,4.19,9.72,Delivery,Gift Card,Returning,Yes,No,Completed,Snowy,Morning
ORD-100393,9/10/2024,DK030,Dunkins Store DK030,Northeast,Pennsylvania,Philadelphia,B004,Latte,Espresso,Large,Hot,1,5.28,0.05,5.02,1.23,3.79,Delivery,Credit Card,Returning,Yes,No,Completed,Cloudy,Evening
ORD-100394,11/12/2023,DK011,Dunkins Store DK011,Midwest,Indiana,Indianapolis,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,1,6.29,0.1,5.66,1.67,3.99,Mobile App,Debit Card,New,Yes,Yes,Completed,Snowy,Afternoon
ORD-100395,1/10/2024,DK001,Dunkins Store DK001,West,Colorado,Denver,B011,Strawberry Refresher,Refreshers,Medium,Iced,1,4.37,0.1,0,0,0,Mobile App,Gift Card,New,Yes,Yes,Cancelled,Snowy,Morning
ORD-100396,1/1/2024,DK013,Dunkins Store DK013,South,Texas,Dallas,B012,Mango Refresher,Refreshers,Small,Iced,3,3.87,0.15,9.87,3.35,6.52,Drive-Thru,Gift Card,Returning,Yes,No,Completed,Cloudy,Evening
ORD-100397,11/26/2024,DK028,Dunkins Store DK028,Midwest,Ohio,Columbus,B008,Black Tea,Tea,Medium,Iced,3,3.19,0,9.57,1.75,7.82,Delivery,Credit Card,Returning,No,No,Completed,Rainy,Morning
ORD-100398,1/3/2023,DK015,Dunkins Store DK015,Northeast,Massachusetts,Boston,B003,Cold Brew,Coffee,Large,Iced,2,4.9,0.15,8.33,2.01,6.32,In-Store,Debit Card,New,Yes,No,Completed,Rainy,Morning
ORD-100399,8/28/2023,DK010,Dunkins Store DK010,West,Washington,Seattle,B005,Cappuccino,Espresso,Medium,Hot,1,4.34,0,4.34,1.19,3.15,Delivery,Debit Card,New,No,Yes,Completed,Sunny,Morning
ORD-100400,3/22/2024,DK020,Dunkins Store DK020,Midwest,Ohio,Columbus,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.74,0,3.74,1,2.74,Delivery,Debit Card,New,No,No,Completed,Snowy,Afternoon
ORD-100401,2/1/2023,DK026,Dunkins Store DK026,South,Texas,Dallas,B008,Black Tea,Tea,Small,Hot,1,2.58,0.1,2.32,0.59,1.73,Mobile App,Credit Card,Returning,Yes,No,Completed,Sunny,Night
ORD-100402,12/17/2023,DK019,Dunkins Store DK019,Northeast,Pennsylvania,Philadelphia,B011,Strawberry Refresher,Refreshers,Medium,Iced,2,4.33,0,8.66,2.1,6.56,Delivery,Debit Card,Returning,Yes,Yes,Completed,Cold,Evening
ORD-100403,2/3/2024,DK014,Dunkins Store DK014,West,California,Los Angeles,B007,Matcha Latte,Tea,Medium,Hot,2,5.05,0.2,8.08,2.74,5.34,In-Store,Gift Card,Returning,Yes,Yes,Completed,Rainy,Morning
ORD-100404,5/20/2024,DK020,Dunkins Store DK020,Northeast,New Jersey,Jersey City,B007,Matcha Latte,Tea,Large,Hot,6,5.38,0.05,30.67,8.64,22.03,In-Store,Gift Card,Returning,Yes,Yes,Completed,Cold,Morning
ORD-100405,3/29/2024,DK011,Dunkins Store DK011,Northeast,New Jersey,Jersey City,B001,Original Blend Coffee,Coffee,Small,Hot,1,2.69,0,2.69,0.6,2.09,Delivery,Mobile Wallet,New,No,No,Completed,Sunny,Morning
ORD-100406,1/24/2023,DK009,Dunkins Store DK009,Midwest,Michigan,Detroit,B004,Latte,Espresso,Large,Iced,1,5.53,0.1,4.98,1.18,3.8,Drive-Thru,Gift Card,Returning,Yes,No,Completed,Cold,Morning
ORD-100407,12/29/2024,DK017,Dunkins Store DK017,Northeast,Pennsylvania,Philadelphia,B004,Latte,Espresso,Medium,Iced,1,5.02,0.05,4.77,1.24,3.53,Drive-Thru,Mobile Wallet,New,Yes,No,Completed,Rainy,Afternoon
ORD-100408,4/20/2024,DK016,Dunkins Store DK016,Northeast,New Jersey,Jersey City,B004,Latte,Espresso,Small,Iced,4,4.49,0,17.96,5.3,12.66,Drive-Thru,Credit Card,New,No,Yes,Completed,Rainy,Night
ORD-100409,7/1/2024,DK012,Dunkins Store DK012,Northeast,Pennsylvania,Philadelphia,B001,Original Blend Coffee,Coffee,Large,Hot,1,3.51,0,3.51,0.62,2.89,Delivery,Debit Card,New,No,Yes,Completed,Cloudy,Afternoon
ORD-100410,4/13/2023,DK022,Dunkins Store DK022,Northeast,Massachusetts,Boston,B003,Cold Brew,Coffee,Medium,Iced,1,4.15,0.15,3.53,0.97,2.56,Mobile App,Gift Card,Returning,Yes,Yes,Completed,Cloudy,Evening
ORD-100411,11/1/2024,DK022,Dunkins Store DK022,Northeast,New York,New York,B003,Cold Brew,Coffee,Medium,Iced,5,4.43,0.05,21.04,5.19,15.85,Drive-Thru,Credit Card,Returning,Yes,Yes,Completed,Snowy,Morning
ORD-100412,6/10/2024,DK019,Dunkins Store DK019,Midwest,Illinois,Chicago,F002,Bagel with Cream Cheese,Bakery,NA,NA,3,3.54,0,10.62,3.01,7.61,Mobile App,Debit Card,New,No,No,Completed,Rainy,Afternoon
ORD-100413,8/15/2024,DK015,Dunkins Store DK015,Northeast,Massachusetts,Boston,B002,Iced Coffee,Coffee,Large,Iced,1,4.26,0.2,3.41,0.78,2.63,Mobile App,Credit Card,Returning,Yes,Yes,Completed,Cloudy,Morning
ORD-100414,1/29/2024,DK008,Dunkins Store DK008,Midwest,Michigan,Detroit,B005,Cappuccino,Espresso,Large,Hot,1,5.01,0,5.01,1.26,3.75,Delivery,Mobile Wallet,New,No,No,Completed,Sunny,Morning
ORD-100415,3/16/2024,DK012,Dunkins Store DK012,West,Colorado,Denver,F003,Muffin,Bakery,NA,NA,1,2.88,0.15,2.45,0.78,1.67,Mobile App,Gift Card,Returning,Yes,Yes,Completed,Snowy,Afternoon
ORD-100416,7/7/2023,DK005,Dunkins Store DK005,Northeast,Massachusetts,Boston,B008,Black Tea,Tea,Large,Iced,1,3.43,0,3.43,0.58,2.85,Mobile App,Gift Card,New,Yes,Yes,Completed,Snowy,Afternoon
ORD-100417,11/27/2024,DK007,Dunkins Store DK007,South,Texas,Dallas,B004,Latte,Espresso,Large,Hot,1,5.1,0.1,4.59,1.25,3.34,Mobile App,Cash,New,Yes,No,Completed,Cloudy,Morning
ORD-100418,1/11/2023,DK014,Dunkins Store DK014,West,Arizona,Phoenix,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,2,5.78,0,11.56,3.37,8.19,Mobile App,Cash,Returning,Yes,No,Completed,Rainy,Morning
ORD-100419,10/18/2024,DK019,Dunkins Store DK019,Midwest,Indiana,Indianapolis,F002,Bagel with Cream Cheese,Bakery,NA,NA,2,3.41,0.2,5.46,1.83,3.63,Mobile App,Gift Card,New,Yes,Yes,Completed,Cloudy,Evening
ORD-100420,11/19/2024,DK017,Dunkins Store DK017,Northeast,Massachusetts,Boston,F001,Glazed Donut,Bakery,NA,NA,1,1.73,0.05,1.64,0.44,1.2,Drive-Thru,Debit Card,New,Yes,Yes,Completed,Cold,Afternoon
ORD-100421,3/28/2024,DK020,Dunkins Store DK020,Northeast,New York,New York,F001,Glazed Donut,Bakery,NA,NA,2,1.79,0,3.58,0.83,2.75,In-Store,Gift Card,Returning,No,No,Completed,Cold,Afternoon
ORD-100422,12/11/2023,DK021,Dunkins Store DK021,West,California,Los Angeles,B012,Mango Refresher,Refreshers,Small,Iced,3,4.13,0.15,10.53,3.56,6.97,Drive-Thru,Cash,Returning,Yes,Yes,Completed,Snowy,Evening
ORD-100423,2/24/2023,DK025,Dunkins Store DK025,South,North Carolina,Charlotte,F002,Bagel with Cream Cheese,Bakery,NA,NA,2,3.62,0,7.24,1.89,5.35,In-Store,Debit Card,New,No,Yes,Completed,Rainy,Morning
ORD-100424,10/7/2023,DK008,Dunkins Store DK008,West,Washington,Seattle,B011,Strawberry Refresher,Refreshers,Large,Iced,1,5.11,0.1,4.6,1.17,3.43,Mobile App,Gift Card,New,Yes,Yes,Completed,Snowy,Afternoon
ORD-100425,1/30/2024,DK008,Dunkins Store DK008,South,Florida,Miami,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,1,5.78,0.2,4.62,1.65,2.97,Mobile App,Cash,New,Yes,Yes,Completed,Snowy,Morning
ORD-100426,4/11/2024,DK003,Dunkins Store DK003,South,North Carolina,Charlotte,B008,Black Tea,Tea,Small,Iced,2,2.52,0.2,4.03,1.14,2.89,Drive-Thru,Debit Card,Returning,Yes,Yes,Completed,Sunny,Evening
ORD-100427,6/4/2024,DK023,Dunkins Store DK023,South,North Carolina,Charlotte,B005,Cappuccino,Espresso,Large,Hot,1,5.36,0.15,4.56,1.18,3.38,Delivery,Debit Card,Returning,Yes,Yes,Completed,Snowy,Morning
ORD-100428,10/13/2023,DK011,Dunkins Store DK011,South,North Carolina,Charlotte,B009,Frozen Coffee,Frozen Drinks,Large,Frozen,1,6.1,0.1,5.49,1.49,4,Delivery,Cash,New,Yes,No,Completed,Sunny,Afternoon
ORD-100429,6/6/2024,DK017,Dunkins Store DK017,Midwest,Michigan,Detroit,F001,Glazed Donut,Bakery,NA,NA,2,1.61,0,3.22,0.87,2.35,Mobile App,Debit Card,Returning,Yes,Yes,Completed,Cloudy,Night
ORD-100430,6/4/2024,DK015,Dunkins Store DK015,Midwest,Michigan,Detroit,F003,Muffin,Bakery,NA,NA,1,3.02,0,3.02,0.77,2.25,In-Store,Debit Card,Returning,No,Yes,Completed,Cold,Morning
ORD-100431,11/18/2023,DK004,Dunkins Store DK004,West,California,Los Angeles,B005,Cappuccino,Espresso,Small,Hot,4,3.91,0,15.64,4.42,11.22,Mobile App,Credit Card,Returning,No,No,Completed,Snowy,Evening
ORD-100432,12/29/2023,DK021,Dunkins Store DK021,South,Texas,Dallas,B004,Latte,Espresso,Large,Iced,1,4.93,0,4.93,1.22,3.71,Delivery,Gift Card,Returning,No,No,Completed,Rainy,Morning
ORD-100433,4/19/2023,DK027,Dunkins Store DK027,West,Washington,Seattle,B008,Black Tea,Tea,Medium,Iced,1,3.32,0.2,2.66,0.58,2.08,Mobile App,Credit Card,Returning,Yes,Yes,Completed,Sunny,Morning
ORD-100434,2/2/2023,DK011,Dunkins Store DK011,South,Georgia,Atlanta,B004,Latte,Espresso,Small,Iced,1,4.31,0.05,4.09,1.34,2.75,Delivery,Cash,Returning,Yes,No,Completed,Cold,Morning
ORD-100435,10/21/2023,DK023,Dunkins Store DK023,South,Texas,Dallas,B007,Matcha Latte,Tea,Medium,Hot,2,5.42,0.1,9.76,2.84,6.92,Delivery,Debit Card,Returning,Yes,No,Completed,Sunny,Morning
ORD-100436,7/10/2023,DK011,Dunkins Store DK011,Midwest,Michigan,Detroit,B003,Cold Brew,Coffee,Large,Iced,1,5.01,0.15,4.26,1.02,3.24,Drive-Thru,Debit Card,New,Yes,Yes,Completed,Cloudy,Evening
ORD-100437,1/28/2023,DK020,Dunkins Store DK020,South,Florida,Miami,B008,Black Tea,Tea,Large,Iced,6,3.41,0,20.46,3.16,17.3,Drive-Thru,Cash,Returning,No,No,Completed,Rainy,Afternoon
ORD-100438,11/2/2023,DK017,Dunkins Store DK017,South,North Carolina,Charlotte,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,1,5.99,0.15,5.09,1.71,3.38,Drive-Thru,Gift Card,New,Yes,No,Completed,Rainy,Night
ORD-100439,4/24/2023,DK015,Dunkins Store DK015,South,Florida,Miami,B005,Cappuccino,Espresso,Medium,Hot,1,4.53,0.1,4.08,1.18,2.9,Drive-Thru,Cash,New,Yes,No,Completed,Sunny,Morning
ORD-100440,8/8/2023,DK019,Dunkins Store DK019,Northeast,New York,New York,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.51,0,3.51,0.91,2.6,Drive-Thru,Debit Card,Returning,Yes,Yes,Completed,Cloudy,Afternoon
ORD-100441,2/3/2023,DK025,Dunkins Store DK025,West,Arizona,Phoenix,B001,Original Blend Coffee,Coffee,Large,Hot,4,3.41,0.15,11.59,2.57,9.02,In-Store,Debit Card,Returning,Yes,Yes,Completed,Rainy,Afternoon
ORD-100442,6/1/2023,DK003,Dunkins Store DK003,South,Georgia,Atlanta,B007,Matcha Latte,Tea,Medium,Iced,1,4.92,0,4.92,1.44,3.48,Mobile App,Cash,Returning,Yes,Yes,Completed,Snowy,Morning
ORD-100443,6/25/2024,DK023,Dunkins Store DK023,West,Colorado,Denver,B001,Original Blend Coffee,Coffee,Small,Hot,2,2.68,0.05,5.09,1.24,-1.93,Delivery,Debit Card,Returning,Yes,Yes,Refunded,Sunny,Morning
ORD-100444,6/27/2023,DK018,Dunkins Store DK018,South,Georgia,Atlanta,B007,Matcha Latte,Tea,Large,Iced,1,5.65,0.05,5.37,1.47,3.9,Mobile App,Gift Card,New,Yes,Yes,Completed,Cloudy,Afternoon
ORD-100445,8/23/2023,DK026,Dunkins Store DK026,West,Arizona,Phoenix,B003,Cold Brew,Coffee,Medium,Iced,2,4.5,0.1,8.1,2.08,6.02,Delivery,Credit Card,Returning,Yes,Yes,Completed,Snowy,Morning
ORD-100446,6/3/2023,DK008,Dunkins Store DK008,Northeast,Pennsylvania,Philadelphia,B004,Latte,Espresso,Large,Hot,1,5.6,0.1,0,0,0,Delivery,Gift Card,Returning,Yes,No,Cancelled,Rainy,Evening
ORD-100447,4/6/2023,DK006,Dunkins Store DK006,West,Washington,Seattle,B012,Mango Refresher,Refreshers,Small,Iced,1,3.98,0.1,3.58,1.13,2.45,Mobile App,Gift Card,New,Yes,No,Completed,Cloudy,Morning
ORD-100448,11/1/2024,DK007,Dunkins Store DK007,South,Texas,Dallas,B012,Mango Refresher,Refreshers,Medium,Iced,2,4.42,0,8.84,2.19,6.65,Delivery,Gift Card,New,Yes,No,Completed,Snowy,Evening
ORD-100449,4/8/2024,DK009,Dunkins Store DK009,West,Washington,Seattle,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,4,5.83,0.15,19.82,6.59,13.23,Mobile App,Gift Card,New,Yes,Yes,Completed,Sunny,Morning
ORD-100450,5/24/2023,DK030,Dunkins Store DK030,Midwest,Illinois,Chicago,B004,Latte,Espresso,Medium,Hot,1,4.58,0.05,4.35,1.19,3.16,In-Store,Credit Card,Returning,Yes,No,Completed,Sunny,Morning
ORD-100451,3/9/2023,DK024,Dunkins Store DK024,South,Georgia,Atlanta,B005,Cappuccino,Espresso,Small,Hot,1,4.18,0.2,3.34,1.2,2.14,Drive-Thru,Mobile Wallet,New,Yes,Yes,Completed,Cold,Afternoon
ORD-100452,9/13/2023,DK006,Dunkins Store DK006,South,North Carolina,Charlotte,B008,Black Tea,Tea,Small,Hot,5,2.54,0,12.7,2.86,9.84,Mobile App,Credit Card,New,No,No,Completed,Sunny,Morning
ORD-100453,4/4/2024,DK012,Dunkins Store DK012,Midwest,Ohio,Columbus,B007,Matcha Latte,Tea,Small,Hot,5,4.86,0.15,20.66,6.72,13.94,In-Store,Debit Card,New,Yes,Yes,Completed,Sunny,Afternoon
ORD-100454,11/13/2024,DK021,Dunkins Store DK021,West,California,Los Angeles,B005,Cappuccino,Espresso,Large,Hot,2,4.73,0.1,8.51,2.19,6.32,Delivery,Credit Card,New,Yes,Yes,Completed,Rainy,Afternoon
ORD-100455,4/18/2023,DK004,Dunkins Store DK004,Northeast,New York,New York,B007,Matcha Latte,Tea,Large,Iced,3,5.76,0,17.28,4.25,13.03,In-Store,Mobile Wallet,New,No,Yes,Completed,Rainy,Morning
ORD-100456,11/13/2023,DK003,Dunkins Store DK003,Northeast,New Jersey,Jersey City,B001,Original Blend Coffee,Coffee,Large,Hot,4,3.31,0.15,11.25,2.69,8.56,Mobile App,Cash,New,Yes,No,Completed,Cloudy,Afternoon
ORD-100457,8/30/2023,DK007,Dunkins Store DK007,West,California,Los Angeles,B003,Cold Brew,Coffee,Large,Iced,2,4.78,0.1,8.6,1.93,-3.33,Drive-Thru,Gift Card,Returning,Yes,No,Refunded,Rainy,Afternoon
ORD-100458,12/23/2024,DK009,Dunkins Store DK009,Northeast,New York,New York,B006,Americano,Espresso,Large,Iced,4,4.09,0,16.36,3.13,13.23,In-Store,Gift Card,New,No,Yes,Completed,Cold,Morning
ORD-100459,3/2/2023,DK015,Dunkins Store DK015,Northeast,New Jersey,Jersey City,B004,Latte,Espresso,Medium,Hot,5,5.14,0,25.7,5.89,19.81,Mobile App,Mobile Wallet,Returning,No,Yes,Completed,Rainy,Night
ORD-100460,1/25/2024,DK027,Dunkins Store DK027,Northeast,New York,New York,F003,Muffin,Bakery,NA,NA,1,3.07,0,3.07,0.86,2.21,Mobile App,Debit Card,New,No,Yes,Completed,Cloudy,Afternoon
ORD-100461,10/21/2024,DK016,Dunkins Store DK016,West,Arizona,Phoenix,B004,Latte,Espresso,Large,Hot,1,5.29,0.2,4.23,1.18,3.05,Delivery,Cash,Returning,Yes,Yes,Completed,Sunny,Afternoon
ORD-100462,8/2/2024,DK016,Dunkins Store DK016,Northeast,New York,New York,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,2,6.04,0.05,11.48,2.96,8.52,Delivery,Mobile Wallet,Returning,Yes,Yes,Completed,Sunny,Morning
ORD-100463,9/24/2023,DK006,Dunkins Store DK006,Northeast,Massachusetts,Boston,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.51,0.05,3.33,0.92,2.41,In-Store,Cash,Returning,Yes,Yes,Completed,Cloudy,Afternoon
ORD-100464,3/9/2023,DK022,Dunkins Store DK022,South,North Carolina,Charlotte,B007,Matcha Latte,Tea,Medium,Iced,1,5.18,0.05,4.92,1.38,3.54,Mobile App,Debit Card,Returning,Yes,Yes,Completed,Cold,Afternoon
ORD-100465,11/13/2023,DK009,Dunkins Store DK009,West,Colorado,Denver,B008,Black Tea,Tea,Small,Iced,5,2.5,0.1,11.25,2.64,8.61,Mobile App,Gift Card,Returning,Yes,No,Completed,Rainy,Afternoon
ORD-100466,2/23/2024,DK017,Dunkins Store DK017,Northeast,New York,New York,B012,Mango Refresher,Refreshers,Small,Iced,3,4.21,0,12.63,3.32,9.31,Mobile App,Gift Card,New,Yes,No,Completed,Rainy,Morning
